sample_index,sim_time_s,mobile_x,mobile_y,mobile_state,mobile_rloc16,parent_extaddr,parent_rloc16,parent_node_guess,parent_link_quality_in,parent_link_quality_out,parent_age,parent_version,mobile_to_parent_target,mobile_to_parent_target_rloc16,mobile_to_parent_target_extaddr,mobile_tx_power_dbm,mobile_verified_tx_power_dbm,mobile_to_parent_target_tx_power_dbm,mobile_to_parent_target_verified_tx_power_dbm,mobile_to_parent_tx,mobile_to_parent_rx,mobile_to_parent_loss_pct,mobile_to_parent_rtt_min_ms,mobile_to_parent_rtt_avg_ms,mobile_to_parent_rtt_max_ms,mobile_to_parent_sim_rss_method,mobile_to_parent_sim_rss_match_status,mobile_to_parent_sim_rss_match_confidence,mobile_to_parent_request_rx_sim_rss_dbm,mobile_to_parent_request_rx_sim_lqi,mobile_to_parent_reply_rx_sim_rss_dbm,mobile_to_parent_reply_rx_sim_lqi,mobile_to_parent_sim_rss_event_time_s,parent_switch,connectivity_ok,selected_radio_model,device_profile,thread_device_type,parent_search_config,packet_probe_reliable,primary_parent_observation,scenario_phase,removed_parent_node,removed_parent_node_id,directed_target_node,directed_target_extaddr,ip_counters_json,mle_counters_json,router_a_scan_dbm,router_a_scan_lqi,router_b_scan_dbm,router_b_scan_lqi
25,211.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,4,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,5.0,5.0,5.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""36"", ""TxFailed"": ""0"", ""TxSuccess"": ""31""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""29817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""31000""}",,,,
26,212.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,5,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,6.0,6.0,6.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""37"", ""TxFailed"": ""0"", ""TxSuccess"": ""32""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""30817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""32000""}",,,,
27,213.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,6,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,7.0,7.0,7.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""38"", ""TxFailed"": ""0"", ""TxSuccess"": ""33""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""31817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""33000""}",,,,
28,214.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,7,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,5.0,5.0,5.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""39"", ""TxFailed"": ""0"", ""TxSuccess"": ""34""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""32817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""34000""}",,,,
29,215.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,8,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,5.0,5.0,5.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""41"", ""TxFailed"": ""0"", ""TxSuccess"": ""35""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""33817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""35000""}",,,,
30,216.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,0,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,5.0,5.0,5.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""43"", ""TxFailed"": ""0"", ""TxSuccess"": ""36""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""34817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""36000""}",,,,
31,217.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,1,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,8.0,8.0,8.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""44"", ""TxFailed"": ""0"", ""TxSuccess"": ""37""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""35817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""37000""}",,,,
32,218.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,2,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,5.0,5.0,5.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""45"", ""TxFailed"": ""0"", ""TxSuccess"": ""38""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""36817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""38000""}",,,,
33,219.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,3,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,5.0,5.0,5.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""46"", ""TxFailed"": ""0"", ""TxSuccess"": ""39""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""37817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""39000""}",,,,
34,220.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,4,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,7.0,7.0,7.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""47"", ""TxFailed"": ""0"", ""TxSuccess"": ""40""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""38817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""40000""}",,,,
35,221.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,5,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,10.0,10.0,10.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""48"", ""TxFailed"": ""0"", ""TxSuccess"": ""41""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""39817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""41000""}",,,,
36,222.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,6,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,8.0,8.0,8.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""49"", ""TxFailed"": ""0"", ""TxSuccess"": ""42""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""40817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""42000""}",,,,
37,223.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,7,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,7.0,7.0,7.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""50"", ""TxFailed"": ""0"", ""TxSuccess"": ""43""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""41817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""43000""}",,,,
38,224.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,8,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,6.0,6.0,6.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""51"", ""TxFailed"": ""0"", ""TxSuccess"": ""44""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""42817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""44000""}",,,,
39,225.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,9,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,7.0,7.0,7.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""52"", ""TxFailed"": ""0"", ""TxSuccess"": ""45""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""43817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""45000""}",,,,
40,226.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,0,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,8.0,8.0,8.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""54"", ""TxFailed"": ""0"", ""TxSuccess"": ""46""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""44817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""46000""}",,,,
41,227.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,1,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,10.0,10.0,10.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""55"", ""TxFailed"": ""0"", ""TxSuccess"": ""47""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""45817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""47000""}",,,,
42,228.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,2,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,10.0,10.0,10.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""56"", ""TxFailed"": ""0"", ""TxSuccess"": ""48""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""46817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""48000""}",,,,
43,229.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,3,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,8.0,8.0,8.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""57"", ""TxFailed"": ""0"", ""TxSuccess"": ""49""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""47817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""49000""}",,,,
44,230.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,4,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,7.0,7.0,7.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""59"", ""TxFailed"": ""0"", ""TxSuccess"": ""50""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""48817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""50000""}",,,,
45,231.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,5,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,5.0,5.0,5.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""60"", ""TxFailed"": ""0"", ""TxSuccess"": ""51""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""49817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""51000""}",,,,
46,232.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,6,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,7.0,7.0,7.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""61"", ""TxFailed"": ""0"", ""TxSuccess"": ""52""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""50817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""52000""}",,,,
47,233.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,7,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,10.0,10.0,10.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""62"", ""TxFailed"": ""0"", ""TxSuccess"": ""53""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""51817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""53000""}",,,,
48,234.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,8,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,6.0,6.0,6.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""63"", ""TxFailed"": ""0"", ""TxSuccess"": ""54""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""52817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""54000""}",,,,
49,235.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,9,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,6.0,6.0,6.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""64"", ""TxFailed"": ""0"", ""TxSuccess"": ""55""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""53817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""55000""}",,,,
50,236.0,375.0,300.0,child,c402,56a132a55e774be9,c400,router_a,3,3,10,5,router_a,c400,56a132a55e774be9,0.0,0.0,0.0,0.0,1,1,0.0,7.0,7.0,7.0,,,,,,,,,False,True,MutualInterference,minimal_end_device,med,disabled,True,packet_probe,post_switch_request,,,router_a,56a132a55e774be9,"{""RxFailed"": ""0"", ""RxSuccess"": ""65"", ""TxFailed"": ""0"", ""TxSuccess"": ""56""}","{""Attach Attempts"": ""1"", ""Better Parent Attach Attempts"": ""0"", ""Better Partition Attach Attempts"": ""0"", ""Parent Changes"": ""1"", ""Partition Id Changes"": ""1"", ""Role Child"": ""2"", ""Role Detached"": ""2"", ""Role Disabled"": ""0"", ""Role Leader"": ""0"", ""Role Router"": ""0"", ""Time Child Milli"": ""54817"", ""Time Detached Milli"": ""1183"", ""Time Disabled Milli"": ""0"", ""Time Leader Milli"": ""0"", ""Time Router Milli"": ""0"", ""Time Tracked Milli"": ""56000""}",,,,
